id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.37614E+18,Just George ??,USA,"Married. Father of two boys, two grandsons, and one black Labrador, named Holden. A passionate fan of the Pittsburgh Penguins. #Pens #Music #Peace #Love",2009/8/23 15:11,661,1991,5538,FALSE,2021/3/28 11:52,"It's the morning after my second #Moderna #vaccine &amp; feeling fine.  Thus far, the only side effect is a sore arm at… https://t.co/ECXkxEhC5L","['Moderna', 'vaccine']",Twitter Web App,0,1,FALSE
1.37606E+18,xtina knndy,everywhere and nowhere,down in the deepest well,2009/3/31 23:57,30,126,836,FALSE,2021/3/28 6:24,@TheTedAllen Be prepared but not afraid! Even if you get the side effects they are over quickly (within 12 hours of… https://t.co/LIL2WYU7dH,,Twitter for iPhone,0,1,FALSE
1.37684E+18,JohnnyJBoylan,"Hatfield, East","Likes: weightlifting, lager, sunny Mediterranean beach holidays.Wide music taste.


Feuds are about hurt not hate. A yearning for respect dressed up as revenge.",2020/7/9 16:54,124,97,13716,FALSE,2021/3/30 10:13,"I had my #CovidVaccine. The #oxfordastrazeneca one.

Lots of unfounded scare stories from #EU.

Side effects? Yes,… https://t.co/8zofBENvwN","['CovidVaccine', 'oxfordastrazeneca', 'EU']",Twitter for Android,0,3,FALSE
1.3765E+18,Mark Sutherland,London,"Freelance music journalist, broadcaster & music industry expert. Ex- Music Week, 6 Music, Billboard, MM, NME, Smash Hits. Commission me: DMs open.",2009/3/20 22:15,7602,2222,3665,FALSE,2021/3/29 11:33,"Side effects update: Have grown a floppy fringe and can't stop staring at my shoes. Yep, it was definitely the Oxfo… https://t.co/KpXjIb5TuQ",,Twitter Web App,0,12,FALSE
1.37629E+18,Lauren Gurr,"East, England","All views are my own!
Key Stage 1 Teacher.",2017/9/4 7:15,118,593,382,FALSE,2021/3/28 21:57,Had my #oxfordastrazeneca covid vaccine yesterday am. Despite everyone I know having side effects of varying degree… https://t.co/ULkMx2fQLq,['oxfordastrazeneca'],Twitter for Android,0,0,FALSE
1.37611E+18,Pete,The South,"Born in Hampshire, lives in the central south",2010/1/31 13:54,126,356,1529,FALSE,2021/3/28 9:43,"Had my #oxfordastrazeneca yesterday, so far no side effects. Dealt with ten people during the process all were brilliant.",['oxfordastrazeneca'],Twitter for Android,0,2,FALSE
1.37607E+18,A m y  -  E ??????,United Kingdom,I’m a bit of a sweary Mary Fuckin’ Poppins ???? Views/Ops are mine. ?? ?????♀?????,2010/8/25 22:59,424,165,7185,FALSE,2021/3/28 7:14,"Wow, these #oxfordastrazeneca side effects are awful, woke up at 5am ish puthered in sweat, my eyes hurt to move, m… https://t.co/NadP5lQtos",['oxfordastrazeneca'],Twitter for Android,0,1,FALSE
1.37676E+18,Xukki??,,"Investor with positive & fresh Mindeset????
$OCGN $CBDT $CWGYF $QYOU  $SYA $IPNFF

No financial Advice or Buy Recommendation??",2020/5/21 15:54,160,43,1386,FALSE,2021/3/30 5:08,"#India's #Covaxin safe, 'immunogenic with no serious side effects', finds Lancet study??????
https://t.co/YW0oMntt3W… https://t.co/Ncf8Ut93xn","['India', 'Covaxin']",Twitter for Android,0,2,FALSE
1.37605E+18,Hemant Prasad,Bharat | Malaysia | Singapore,Bharatiya by Heart | ?????? ????????? | Living Hindu Way of Life | Workaholic | Entrepreneur,2010/2/16 10:27,606,141,6460,FALSE,2021/3/28 5:51,"@radzzzzster @gsurya @redhu_nitika @gauravsabnis Publishing in journal isn’t guarantee of no side effects..

Bharat… https://t.co/nBd23T0C3G",,Twitter for iPhone,0,1,FALSE
1.37651E+18,"Russian Embassy, UK",London,Embassy of the Russian Federation ????in London - official Twitter feed (на русском языке - @RussianEmbassyR),2010/2/16 11:26,89986,1654,2699,TRUE,2021/3/29 12:17,"President #Putin: All three Russian vaccines are at world’s best level, with no known serious side effects.… https://t.co/SmEbU7wwmK",['Putin'],Twitter Web App,37,81,FALSE
1.37612E+18,Hilary,Wales,"Learn from mistakes, respect eachother, the time really is now",2021/1/4 14:33,110,123,4732,FALSE,2021/3/28 10:19,@G3MM420 Ban it (apart from #SputnikV which has no side effects and doesn't kill people),['SputnikV'],Twitter Web App,0,0,FALSE
1.37696E+18,Lauryn Vander Molen,Canada,PhD Student in Clinical Psychology at the University of New Brunswick. Forensic/Sex Researcher. 2021/2022 predoctoral resident UOttawaCPSR. Dog Mom.,2016/7/4 21:36,152,203,674,FALSE,2021/3/30 18:22,"Thrilled to have received my first dose of the #PfizerBiontech vaccine today! Side effects so far include joy, grat… https://t.co/REST68YNhA",['PfizerBiontech'],Twitter for Android,0,4,FALSE
1.37731E+18,Dnice4Jesus,Florida,Daughter of the most High God*Wife*Mother*Business Owner*Chef*Home Project Manager*Kid Spoiler*,2012/4/7 0:47,95,287,1595,FALSE,2021/3/31 17:08,How many people do you know that have been vaccinated and of those vaccinated how many had severe side effects? Ple… https://t.co/rtebiR589A,,Twitter for iPhone,0,0,FALSE
1.37729E+18,Maureen Fitzsimmons,Lancashire,Give Peace a chance !,2011/8/9 3:44,26716,26203,151585,FALSE,2021/3/31 15:47,Covid vaccine: You can't sue #Pfizer or #Moderna over side effectshttps://www.cnbc.com ? 2020/12/16 ? covid-vaccine… https://t.co/10RbsF6zCO,"['Pfizer', 'Moderna']",Twitter Web App,0,0,FALSE
1.37728E+18,Richard C Jones,austin texas,"Actor, Nuclear Brain Surgeon, Producer, Half Canadian, Director


http://t.co/38MhFGUnB3
http://t.co/R4oJRCWSf0",2008/1/27 6:04,744,369,500,FALSE,2021/3/31 15:09,Got my 2nd shot of #Moderna yesterday.  No side effects today other than a sore arm and Bill Gates won't stop drunk dialing me. #vaccinate,"['Moderna', 'vaccinate']",Twitter Web App,0,3,FALSE
1.37723E+18,Michael Goodman,"Lansing, MI","Composer, Arts Administrator, Euphonium, coffee lover, contemporary classical music advocate, and ally. He/Him",2013/3/2 1:09,891,1150,2987,FALSE,2021/3/31 12:06,"So to those wondering if the side effects are real regarding the vaccine, you bet! I went to bed earlier than usual… https://t.co/VMe3z6Z05V",,Twitter for iPhone,0,3,FALSE
1.37718E+18,Jena in Socially-Distant Life (she/her),"Sacramento, CA","Solo shadow on a sidewalk. California-based Hoosier, politics vet, organizer-at-heart, liberal snowflake, Big-Tobacco-Fighter #Gunsense #Resist #LFG",2008/6/13 15:57,928,2214,16397,FALSE,2021/3/31 8:45,"Kinda wishing I was experiencing some side effects from my 2nd #Moderna, so I have an excuse to stay in bed tomorro… https://t.co/MPH9v2SHSd",['Moderna'],Twitter for Android,0,1,FALSE
1.37714E+18,Cali Reign,"Sharkland, California",What other people think of me is none of my bizness....,2009/4/13 22:25,472,2062,116,FALSE,2021/3/31 5:53,Second dose of #Phyzier &amp; #Moderna cause side effects for at least 24 hours.......,"['Phyzier', 'Moderna']",Twitter for Android,0,0,FALSE
1.37711E+18,Julian Sapp,The Entire Universe!,"#RecordingArtist, #Freelancer  #Film & #Crew #PA #1stAD #CameraOperator Sometimes life brings unwanted new beginnings that forces change and makes us stronger!",2011/4/21 2:10,16894,5227,27746,FALSE,2021/3/31 3:46,"Just got my first #covid19 vaccine shot #Moderna, Zero side effects so far! @KizzyPhD @CDCgov  @CDC_NCEZID… https://t.co/7p6JqgZUCs","['covid19', 'Moderna']",Twitter for Android,1,0,FALSE
1.37708E+18,Dukedevil,"üT: 35.930308,-81.539015",Proud American #resist #voteblue #StillWithHer #voteblue #RidinWithBiden #climatechange #WearADamnMask #AmericaIsBack! #1111 bidenharris #46,2009/1/16 20:30,4001,3540,54855,FALSE,2021/3/31 1:50,Question????!! Getting the second dose of #Moderna next week. What were your side effects? #COVID19 #vaccination,"['Moderna', 'COVID19', 'vaccination']",Twitter for iPad,0,0,FALSE
1.37703E+18,Lyn Fenex,"Riverside, CA","American citizen, exercising the 1st Amendment. I read. Everything. She/ Her #Resist",2016/11/29 18:09,376,1384,68579,FALSE,2021/3/30 22:30,Got my first Moderna vaccine on Friday. No side effects at all #VaccinesSaveLives #Moderna #Covid_19,"['VaccinesSaveLives', 'Moderna', 'Covid_19']",Twitter for iPhone,0,0,FALSE
1.37702E+18,Nina Boles,,"Matchbox20 devotee , aspiring cook, RN by day.",2020/7/1 18:53,7,120,186,FALSE,2021/3/30 22:20,Side effects from the vaccine are no joke. Been sick since last night. Still better then being on a vent from Covid… https://t.co/sxRhHv6zHV,,Twitter for iPhone,0,1,FALSE
1.37702E+18,?????? ???????????????? ?????♀??,Oklahoma,"Pro LGBTQ, Pro Choice, Feminist, Cat Loving, Neo Pagan, Fat, Hetro, CIS girl who doesn't have time for your ??.  (She/Her)",2008/4/4 3:22,197,539,14938,FALSE,2021/3/30 22:13,Got the Dolly Parton Special yesterday (Moderna shot) and I got a couple of side effects. Fatigue and Body Aches. F… https://t.co/KgptD6O2qv,,Twitter for Android,0,2,FALSE
1.377E+18,Lisa Moran,"Colorado Springs, CO, USA","#Browns fan living with & surviving terminal #stage4 #LungCancer, 
 hemorrhagic #stroke, incurable progressive brain disease #Moyamoya",2009/7/24 2:27,1202,2071,4061,FALSE,2021/3/30 20:58,Moderna #2 in the books! Now let's hope the side effect gods are kind to me. #vaccinationdone?? #moderna @ Matthews… https://t.co/fJHuiaAwvT,"['vaccinationdone', 'moderna']",Instagram,0,6,FALSE
1.377E+18,Stephanie Durocher,"Raleigh, NC","ESL & French Teacher, MAT - Foreign Language Education, BA: French, BA: International Studies, dog lover, vegan ??",2016/1/15 12:33,73,103,153,FALSE,2021/3/30 20:43,"Everything hurts ?? Fever, chills, body aches, nausea, swollen arm.. if the vaccine side effects are anything like a… https://t.co/Nkn3ge9YzX",,Twitter for iPhone,0,8,FALSE
1.37697E+18,Ced Lover,Downtown Detroit,Child of God / #Nupe / WizKid / Media & Comm Director / Comedian AND proud alumnus of THE USC. #GoCocks #TFB,2008/9/14 3:45,862,575,1411,FALSE,2021/3/30 18:59,"GOT THAT 2ND #Moderna COVID shot Friday. No side effects, except a sore arm and drowsy on Sunday. #BlackVax @ TCF C… https://t.co/q5NyXGCOqu","['Moderna', 'BlackVax']",Instagram,0,0,FALSE
1.37696E+18,Wicked?? Bitch,"Heights in The ‘mo, Indiana","Just a broke hoe, eating frozen pizzas five times a week.",2009/11/9 18:25,1323,838,12820,FALSE,2021/3/30 17:52,Got my first #Moderna dose today. I hope I get a super power as a side effect.,['Moderna'],Twitter for iPhone,0,4,FALSE
1.37694E+18,Shannon Dunn,"Green Dragon Inn, Bywater",Microsoft Alumni. Software Developer. Former Army Airborne sniper. Published Technical Author. Independent voter. My comments are my own. Raventhorn in gaming.,2011/12/6 18:53,455,377,6678,FALSE,2021/3/30 16:50,Second #COVID19Vaccine injection in of #Moderna so let's see how this goes for side effects. Of course all month lo… https://t.co/Py54plwbPI,"['COVID19Vaccine', 'Moderna']",Twitter for Android,0,0,FALSE
1.37694E+18,Amy Skinner ??????,"Houston, TX","Wife, dog mom, guardian angel of big dreams, schemes, and hopes.",2011/10/5 17:09,71,606,4443,FALSE,2021/3/30 16:46,Hubs and I got our 1st shot (#Moderna) yesterday. He hasn't had any side effects. My arm feels like it was hit with… https://t.co/TiL0OCg6iz,['Moderna'],Twitter for Android,0,0,FALSE
1.37694E+18,Raven Noodles,"Massachusetts, USA",?Our public page more to come ??,2018/8/12 8:53,23,685,372,FALSE,2021/3/30 16:35,@jeremysaffer I’m getting the second shot of #moderna on Thursday. Not looking forward to the horrible side effects. Feel better,['moderna'],Twitter for iPhone,0,0,FALSE
1.37693E+18,Julian Sapp,The Entire Universe!,"#RecordingArtist, #Freelancer  #Film & #Crew #PA #1stAD #CameraOperator Sometimes life brings unwanted new beginnings that forces change and makes us stronger!",2011/4/21 2:10,16894,5227,27746,FALSE,2021/3/30 16:23,"Just got my first #covid19 vaccine shot #Moderna, Zero side effects so far! @KizzyPhD @CDCgov  @CDC_NCEZID… https://t.co/NiBG4R3VoS","['covid19', 'Moderna']",Twitter for Android,0,1,FALSE
1.37692E+18,Corey Shaw,"Texas, USA",Security Neophyte // Marvel Nerd // ADHD // Semi-Retired Punk // Occasional Shitposter // Native Virginian,2021/1/24 21:52,90,246,353,FALSE,2021/3/30 15:32,Anyone have any tips on mitigating 2nd dose #Moderna side effects? I’ve got a metric ton of 800mg ibuprofen (thanks… https://t.co/sk96Fjv1JT,['Moderna'],Twitter for iPhone,0,0,FALSE
1.37691E+18,Rosalyn Olivo,"üT: 40.834727,-73.865349","Extremely Huge Fan of The New York #Yankees. I eat,sleep,dream The New York #Yankees. I hate anything that has to do with the efffing Boston Red Sux.",2009/4/6 3:21,170,152,10962,FALSE,2021/3/30 15:03,"My sister got her first dose the #Moderna #vaccine on Sunday. She having side effects, it is true that every human body is different.","['Moderna', 'vaccine']",Twitter for iPhone,0,0,FALSE
1.37691E+18,Amy,"Nova Scotia, Canada",East coaster. Animal lover. Bureaucrat. Bad dancer. She/her.,2017/1/28 15:23,600,1841,170898,FALSE,2021/3/30 14:46,"Everyone: I’m booking my vaccine on a Friday so if I have side effects I can rest. Me: slot me in on a Monday, this… https://t.co/r6tiV2C9ry",,Twitter for iPhone,0,5,FALSE
1.37689E+18,John Vanderbeck ??,"Space Coast, Florida","Software Developer, Photographer, Veteran",2009/1/2 18:14,48,57,38,FALSE,2021/3/30 13:41,"Got my first #Moderna #CovidVaccine shot today.  Was told common side effects are muscle pain, fatigue, and headach… https://t.co/Gvafm2caNg","['Moderna', 'CovidVaccine']",Twitter Web App,0,0,FALSE
1.37696E+18,Ninjamonkey,"??? ?????? ???? ,??? ??????? ,","#Indian National interest above religion, caste or creed ! #infrastructure ,#defence ,#renewables , #geopolitics #military 
blog at http://bengalraider.blogspot",2013/1/7 9:16,12092,2078,112341,FALSE,2021/3/30 18:16,Frankly I've had family take both #Covaxin &amp; #Covishield till date . No side effects for any who took COVAXIN whats… https://t.co/zPpJ0l7b9A,"['Covaxin', 'Covishield']",Twitter for Android,14,91,FALSE
1.37692E+18,Hemant Prasad,Bharat | Malaysia | Singapore,Bharatiya by Heart | ?????? ????????? | Living Hindu Way of Life | Workaholic | Entrepreneur,2010/2/16 10:27,605,141,6509,FALSE,2021/3/30 15:23,"@bhiku_07 Oh so now all vaccine have “some side effects”??

What happened to your #Covaxin bashing? 

...and for pr… https://t.co/QBXDhJ2oih",['Covaxin'],Twitter for iPhone,0,0,FALSE
1.37692E+18,???? ??,India,#? #????? ???? #meme?? #troll?? #gif??  ???????? ???? ????????? ??????????#MVA????,2020/8/7 5:35,914,462,24748,FALSE,2021/3/30 15:21,@prasadhemant All the vaccines do have some side effects ???? peoples of India Preferring #Covishield over #Covaxin,"['Covishield', 'Covaxin']",Twitter for Android,0,0,FALSE
1.3769E+18,Raj Meister,"Leeds, England","Raj Meister is about Alternative Media, where we bring you inspirational & motivational News/Stories. https://t.co/TaqnqEl0JP

https://t.co/CIcTGcFNbi",2010/6/29 10:06,1384,271,3019,FALSE,2021/3/30 14:21,"Let's scrap #Astrazenica altogether &amp; welcome #SputnikV across the GLOBE...!

0 DEATHS
0 SIDE EFFECTS
0 HEALTH CONC… https://t.co/5k9uSho5bP","['Astrazenica', 'SputnikV']",Twitter for Android,0,0,FALSE
1.38005E+18,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017/2/7 5:41,69016,344,124,TRUE,2021/4/8 6:40,"Moderna Vaccine Has More Side Effects Than Pfizer/BioNTech: Study
https://t.co/IwmwXJs1MA
#modernavaccine #Pfizer… https://t.co/xDoZqsVOgE","['modernavaccine', 'Pfizer']",TweetDeck,0,0,FALSE
1.3799E+18,Troy Swezey,Las Vegas,"Proofreader for court reporters. @VeteranProofer Army veteran. Iconoclast. Digs: 007, F1 / E, Rock’N’Roll. #GoodGrammarIsSexy #NeverForget #GoodWithoutGod",2009/6/24 18:31,2857,2839,4098,FALSE,2021/4/7 20:51,@askjillian Had second #PfizerBiontech 11 days ago. Arm was tender to the touch for 4 days. No other side effects.… https://t.co/uyyF3KRX5z,['PfizerBiontech'],Twitter Web App,0,0,FALSE
1.37987E+18,Sue Reeve ????????????????????????????,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I??Mcr",2010/12/28 19:17,1427,2252,64162,FALSE,2021/4/7 18:40,"@Atlantean7001 @life_screams_ Apparently with #AstraZeneca side effects worse after 1st dose, after 2nd with #PfizerBiontech 
#c4news","['AstraZeneca', 'PfizerBiontech', 'c4news']",Twitter for Android,0,1,FALSE
1.37953E+18,caroline pers,,,2011/7/7 22:45,247,96,6177,FALSE,2021/4/6 20:30,"@pfizer ""generally'
And more specifically?
Side effects not consistent with previously reported results, and the  n… https://t.co/XXAkgzvzcu",,Twitter for Android,0,2,FALSE
1.37938E+18,Elango YK,Hong Kong,????????? ???? .. ???? ???? ????...,2009/12/31 8:17,150,71,7141,FALSE,2021/4/6 10:16,"Got my first dose ??, very less waiting time at Airport Vaccination Center. No pain, no side effects as of now… https://t.co/TLeXsltopJ",,Twitter for iPhone,1,18,FALSE
1.37879E+18,Andrea Wallette,Toronto,Proud Mom of Two. PDSB Psych-Ed Consultant. Chemistry & Math Nerd. Knitter. Nature photographer. Aunt of six. Ally. Optimist. Infertility Warrior. Teacher.,2020/4/23 1:43,50,124,1266,FALSE,2021/4/4 19:06,@CallMeJulius I got mine two weeks ago (#PfizerBiontech) - only side effect: two days of a sore arm (same as five y… https://t.co/QX90yJ0riY,['PfizerBiontech'],Twitter Web App,0,0,FALSE
1.37843E+18,Anna Bright ?,lantern waste,"YA author. ??THE SONG THAT MOVES THE SUN (summer 2022 @HarperTeen) & ??THE BEHOLDER + THE BOUNDLESS | rep @ElanaRoth | ? romans 8:38-39 | courage, dear heart.",2008/6/17 6:42,2727,833,31735,FALSE,2021/4/3 19:16,for anyone curious ab vaccine side effects: i got my 2nd #PfizerBiontech jab late Thursday and was tired all day Fr… https://t.co/SQkXfcyoE8,['PfizerBiontech'],Twitter Web App,0,34,FALSE
1.37735E+18,Brenda Garcia Millan,"San Diego, CA",Research and Policy Analyst at @sdclimateaction ??/ Project Officer at @sdsnyouth ?? & @SDGsInSchools ?? /@FulbrightPrgrm Alumna ????/?? ???????????? own views,2015/9/25 4:33,76,718,5146,FALSE,2021/3/31 19:51,"So this happened today ?? it’s been 2 hours and no side effects so far. Thanks to all the scientists, officials and… https://t.co/IAIMrR6eZk",,Twitter for iPhone,0,4,FALSE
1.37734E+18,Kelly ??,,2nd Year Student Paramedic ?? Based in the South West ?? Regs to Reserves RAMC ???♀? Novice ukulele player and singer ?? All views are my own ??,2011/6/15 9:18,451,485,10176,FALSE,2021/3/31 19:21,"I've had both of my COVID19 vaccines now, I received #PfizerBioNTech - only side effects were headache, feeling a l… https://t.co/mui21iPhRQ",['PfizerBioNTech'],Twitter Web App,0,5,FALSE
1.37728E+18,Charlie,"Arizona, USA",Vive la vie,2012/4/13 1:01,32,186,2906,FALSE,2021/3/31 15:19,Second vaccine done! No side effects 36 hours in! #vaccinatestate48 #PfizerBioNTech,"['vaccinatestate48', 'PfizerBioNTech']",Twitter for iPhone,0,5,FALSE
1.3777E+18,chauncey tao,,,2018/12/25 8:02,7,45,472,FALSE,2021/4/1 19:17,"#sinopharm
My classmates and I use sinopharm vaccines provided by school freely，Side effect is muscle pain 3 days a… https://t.co/TrZa5WGEA5",['sinopharm'],Twitter for Android,0,0,FALSE
1.37996E+18,Angelito Valencia,Global ,"Alchemist. 
Vlogger.
Blogger.


IG: the.lionhearted.soul",2009/4/18 14:58,169,119,363,FALSE,2021/4/8 1:08,"See the side effects of #Sinovac when you scroll to the right.

Spreading happiness.

#GetVaccinated
#Covid19… https://t.co/0gBYh4wMgH","['Sinovac', 'GetVaccinated', 'Covid19']",Instagram,0,0,FALSE
1.37963E+18,Transfer Factor USA,Singapore,Get the immune system products  from all over the globe with competitive price. Further information email: transferfactorresearch@gmail.com,2011/3/2 7:45,101,28,7,FALSE,2021/4/7 3:02,"if you want to neutralize your vaccination in order to avoide bad side effects or not trusting your vaccination, yo… https://t.co/smUA33EQtS",,Twitter for Android,0,0,FALSE
1.37881E+18,The Epoch Times Australia ????,Australia,An independent voice in print & online. Integrity & truthfulness in reporting. Subscribe now: https://t.co/rO4IlX99nM,2020/7/30 1:53,1367,148,757,FALSE,2021/4/4 20:58,The CCP has not reported a single case of serious side effects or death after it announced the administering of 100… https://t.co/yAANwmCw8q,,TweetDeck,2,1,FALSE
1.37833E+18,Karla Santos,Caloocan City,#BecomingMrsVega ??- Mom of three ???????????? MakeupEnthusiast. Follow me on Instagram: @karliieee_,2014/7/27 9:05,69,85,597,FALSE,2021/4/3 12:55,"Almost 9 hours post vaccination and still no side effects. No fever. No headaches. Nothing. Thank you, Jesus! #Sinovac #FirstDose #RESBAKUNA","['Sinovac', 'FirstDose', 'RESBAKUNA']",Twitter for Android,0,0,FALSE
1.37825E+18,aubriiii,"Tabuk City, Cordillera Admin R",LavaRN ??,2018/12/22 11:50,58,70,1900,FALSE,2021/4/3 7:46,"2 days post vaccination ?? Still, no side effects felt ????
#resbakuna #firstdosedone #Sinovac 
#iamvaccinated https://t.co/7dRiFhIMWC","['resbakuna', 'firstdosedone', 'Sinovac', 'iamvaccinated']",Twitter for Android,0,13,FALSE
1.37733E+18,A2 | CNN Affiliate,Albania,"Kanal informativ n? partneritet ekskluziv me @CNN, me seli n? #Tirane",2018/4/16 10:31,787,5,13,FALSE,2021/3/31 18:27,"#Chinese vaccine #Sinovac takes six weeks to build immunity but has no side effects
https://t.co/g5ZmaDq5rT","['Chinese', 'Sinovac']",Twitter Web App,0,0,FALSE
1.38004E+18,Kalinga TV,"Odisha, India","When it comes to Breaking News, Kalinga TV leads the Way with 24x7 Coverage.",2015/4/25 4:37,101308,181,473,FALSE,2021/4/8 6:26,A new study has pointed out that those taking the #Moderna vaccine have reported more side effects than people who… https://t.co/f7QqfJliQJ,['Moderna'],Twitter Web App,0,3,FALSE
1.38004E+18,Opinion Express,India,News Destination For The Global Indian Community,2009/5/26 17:16,2592,87,7897,FALSE,2021/4/8 6:16,#COVID19Vaccine: A new study has pointed out that those taking the Moderna vaccine have reported more side effects… https://t.co/52XHveayxJ,['COVID19Vaccine'],Twitter Web App,0,0,FALSE
1.38004E+18,SocialNews.XYZ,"Liverpool, NY","An IndoAmerican News website. Gossips, Politics, Movies, Technology, Sports and Photos. https://t.co/5uCNSgDm5R… by AGK FIRE INC",2018/1/22 23:14,349,2,25,FALSE,2021/4/8 6:00,"Moderna vax has more side effects that Pfizer/BioNTech: Study
#Moderna #PfizerBioNTech #Study #socialnewsxyz https://t.co/FHDF4HoFS5","['Moderna', 'PfizerBioNTech', 'Study', 'socialnewsxyz']",WordPress.com,0,0,FALSE
1.38004E+18,#Rajanna(Gopi Adusumilli),"Liverpool, NY",Editor of https://t.co/L2unxwsaqA and President of AGK Fire INC.,2010/4/7 13:30,292,2016,818,FALSE,2021/4/8 6:00,"Moderna vax has more side effects that Pfizer/BioNTech: Study
#Moderna #PfizerBioNTech #Study #socialnewsxyz https://t.co/3bIkFq2u3g","['Moderna', 'PfizerBioNTech', 'Study', 'socialnewsxyz']",WordPress.com,0,0,FALSE
1.38003E+18,MONDIA BLUE ????????????7??,?????????,"Add “allegedly” to my every tweet
#Bernie2024 21+

I am not a financial advisor
I am not a lawyer
I am not a doctor",2009/5/6 5:54,9290,9293,248837,FALSE,2021/4/8 5:41,11.5 hours later my arm hurts and the upper part is visibly swollen and I can feel a large lump.  No other side effects. #moderna,['moderna'],Twitter Web App,0,3,FALSE
1.38003E+18,NikkiSays??WangXian:IdiotsInLove????,"Los Angeles, CA","I love Wang Yibo and Xiao Zhan. No, I will not move on from CQL, thank you very much. 
A03: Noodle_Oodle",2012/12/9 21:14,707,2159,12767,FALSE,2021/4/8 5:15,#Vaccine side effects update. Its seven hours on and my arm feels like its going to fall off. HOLY CRAPOLA. Its rea… https://t.co/QZNKmG0Fho,['Vaccine'],Twitter for Android,0,3,FALSE
1.37999E+18,DaCOVID,"Mount Pleasant, MI",film. theatre. he/him. make your voice heard.,2012/8/11 16:37,226,162,1655,FALSE,2021/4/8 2:56,"#Moderna Dose 1 - evident side effects. Migraine, fatigue, nausea, and a sore arm. Having already tested positive f… https://t.co/GyqRGMJ9YP",['Moderna'],Twitter for iPhone,1,1,FALSE
1.37999E+18,Jessica Graham,"Charlotte, NC","Lover of family, travel, shopping, hot news, pop culture & PR. Founder of @fionixconsult. Skimm'bassador for @theskimm. Member of @PRSAFellows.",2008/8/11 17:32,627,1144,5161,FALSE,2021/4/8 2:33,"As I lay here shivering under 6 blankets, I’m grateful for every single side effect. #Moderna vaccine effective aga… https://t.co/CyWOhlpgQ5",['Moderna'],Twitter for iPad,0,0,FALSE
1.37997E+18,Melody Dennison,"Louisville, KY",Artist and dog enthusiast.,2011/1/22 0:49,98,61,13,FALSE,2021/4/8 1:40,Did anyone else have craving Ryan’s buffet macaroni and cheese from the 90’s as a side effect of your second vaccin… https://t.co/25wfOBelYF,,Twitter for iPhone,0,0,FALSE
1.37995E+18,Michael Lyons,"Utah, USA","When asked to describe me someone said, “He likes Coen Brothers movies.” Also, Maria Bamford liked a couple of my Tweets. ??????????????????????????",2010/6/28 18:34,241,454,5773,FALSE,2021/4/8 0:04,"Me, awaiting the arrival of the supposed side effects of round two of the Moderna jab. #Moderna #CovidVaccine https://t.co/N3jFSpIjMn","['Moderna', 'CovidVaccine']",Twitter for iPhone,0,0,FALSE
1.37994E+18,Danny Kim,"Encino, CA",Drums!,2008/7/25 22:37,150,22,1,FALSE,2021/4/7 23:45,Yay!!!  Janet U Lee got her 2nd #Moderna vaccine shot today!  Let’s see how the side effects hit... #covidvacccine… https://t.co/qAUvFGRn1X,"['Moderna', 'covidvacccine']",Instagram,0,0,FALSE
1.37988E+18,We Finally Have A Decent President ??,"Tennessee, USA",Born 'n Raised *Burgh Verified* Pittsburgh?San Diego ?Tennessee  I ? Pittsburgh ~ I'm ???? & ? ?*SteelerNation SBS Verified* Former Ballet??Teacher & ???♀? ?,2009/6/3 16:26,3143,3467,12881,FALSE,2021/4/7 19:27,"Welp.....over 24 hours of getting vaccine and no side effects. Just a sore arm.  This is good. ??

#Moderna",['Moderna'],Twitter for Android,0,2,FALSE
1.37986E+18,Cassandra,,???? Educator. My opinions are just that; my own. ??????,2019/11/28 1:29,80,197,9348,FALSE,2021/4/7 18:11,A local doctor in town wrote an open letter regarding some serious side effects.. One presumed dead from the Modern… https://t.co/BTlm6rCVCW,,Twitter for Android,0,0,FALSE
1.37984E+18,Moy,,look at the moooon headass,2011/11/27 3:00,343,326,15728,FALSE,2021/4/7 17:06,2nd dose side effects hittin ?? #Moderna,['Moderna'],Twitter for iPhone,0,3,FALSE
1.37984E+18,ConsumerLab.com,New York,http://t.co/1baEDHXNkR reports on the quality of health and nutrition products.,2010/3/2 16:36,2868,79,116,FALSE,2021/4/7 16:43,"How do the Pfizer, Moderna and J&amp;J vaccines compare on efficacy and side effects? https://t.co/aLKjvaJxTr

#vaccine… https://t.co/ky2hWXit9O",['vaccine'],Hootsuite Inc.,0,1,FALSE
1.37982E+18,Carol Buggs,,R&B/Soul Government & Politics Technology Hip-Hop/Rap,2011/7/22 20:25,45,332,4624,FALSE,2021/4/7 15:50,At the Wally world getting that last shot #COVID19Vaccination #Moderna ..praying for no  side effects https://t.co/1YXYg9xSpb,"['COVID19Vaccination', 'Moderna']",Twitter for Android,0,1,FALSE
